84 3 -0.991926
95 3 -0.657828
153 3 0.571871
336 3 -1.025105
515 3 0.571425
561 3 -1.957742
816 3 -0.591599
824 3 -1.016699
859 3 0.487600
869 3 0.052086
997 3 -0.311107
1050 3 1.144287
1071 3 0.193599
1137 3 1.013480
1175 3 -1.197559
1248 3 -1.654145
1415 3 1.277066
1474 3 -0.956558
1519 3 -1.346438
1539 3 0.329858
1711 3 -0.142188
1828 3 0.700845
1885 3 -0.075040
2117 3 -0.459681
2162 3 -1.256972
2189 3 1.216291
2406 3 -0.213886
2569 3 -2.154233
2630 3 1.686973
2673 3 -1.216620
2851 3 -1.037679
3119 3 1.469999
3261 3 1.148535
3332 3 -0.357408
3456 3 0.617534
3463 3 -0.915127
3524 3 -0.460230
3604 3 0.181117
3680 3 -1.581684
3826 3 2.272512
3951 3 0.317408
3961 3 1.529189
4142 3 0.738007
4270 3 -1.201150
4454 3 -0.536040
4544 3 -0.508299
4561 3 -2.108336
4570 3 0.715087
4749 3 0.758907
4927 3 -0.082860
4 4 -0.759697
5 4 -2.053257
78 4 0.582646
88 4 -1.372281
114 4 0.301574
217 4 0.847478
249 4 -0.175623
260 4 0.091274
289 4 -1.282018
401 4 0.704583
402 4 -0.465054
405 4 0.745964
473 4 -0.442845
487 4 1.061686
674 4 0.639537
704 4 0.384387
727 4 -0.786513
750 4 -0.003728
832 4 -0.215679
918 4 -1.233065
983 4 -1.001825
1129 4 -1.351051
1367 4 -0.847221
1415 4 0.365068
1532 4 -0.982652
1555 4 0.351412
1638 4 0.624395
1652 4 -0.003498
1658 4 0.348497
1740 4 -0.358001
1816 4 -1.806637
1933 4 -0.031519
2125 4 1.557108
2128 4 0.946214
2446 4 0.086704
2521 4 -0.263646
2569 4 -0.415577
2615 4 -1.709806
2883 4 -0.221684
2897 4 -1.170634
2950 4 0.666107
3297 4 -0.391056
3352 4 -0.514852
3386 4 1.790917
3449 4 -1.712978
3596 4 -1.223782
3694 4 -0.465162
3701 4 2.958850
3739 4 1.129650
3746 4 0.253678
3820 4 -2.350753
3840 4 -2.404985
3844 4 0.731418
4039 4 -1.071058
4101 4 0.147061
4162 4 -1.424029
4332 4 -0.056789
4388 4 0.143358
4443 4 0.896229
4468 4 -0.295989
4543 4 -1.079845
4590 4 -1.326348
4712 4 0.765930
4925 4 0.960758
465 5 0.801848
484 5 -0.330212
498 5 -1.186273
936 5 1.938808
941 5 -0.239265
1163 5 0.744678
1341 5 -0.137125
1349 5 0.800350
1623 5 -0.659608
1830 5 -0.199826
1929 5 2.154602
2046 5 0.028387
2081 5 0.707732
2128 5 0.392325
2285 5 -0.272099
2405 5 -0.717966
2447 5 0.279470
2505 5 -0.650464
2525 5 -0.618444
2622 5 0.862582
2790 5 0.897377
2891 5 0.116153
3279 5 0.552507
3522 5 -1.108499
3765 5 2.075784
3820 5 -0.297245
3968 5 -0.171580
3996 5 -1.063680
4030 5 -0.038351
4105 5 0.493955
4199 5 -1.573187
4534 5 -0.239024
4572 5 0.913466
4621 5 0.351746
4649 5 0.139387
4801 5 -1.328376
4914 5 2.030495
95 6 -0.864847
154 6 -0.600000
353 6 0.676598
358 6 0.577629
452 6 -1.555875
532 6 0.205105
551 6 -0.104132
661 6 0.529573
746 6 1.453071
998 6 1.246852
1124 6 -2.366717
1319 6 -0.257790
1492 6 -1.144901
1580 6 -0.650070
1738 6 0.741548
1949 6 1.093026
1966 6 -0.469729
2010 6 -1.276408
2040 6 0.343783
2075 6 -1.107154
2081 6 -0.103839
2225 6 -1.556782
2248 6 0.917505
2426 6 0.435330
2613 6 0.243288
2676 6 2.078949
2699 6 1.415497
2771 6 -1.258195
3025 6 1.768004
3073 6 0.193885
3250 6 0.041285
3304 6 0.623145
3411 6 0.050568
3470 6 0.339086
3506 6 -0.333822
3695 6 0.196588
3730 6 0.073549
3868 6 0.387962
3889 6 1.113290
3902 6 0.842126
4221 6 -0.530528
4302 6 -1.877300
4334 6 -1.012560
4337 6 -0.953739
4500 6 0.281147
4631 6 -1.361795
4727 6 0.602750
4853 6 0.443635
366 7 -0.505455
468 7 -0.801701
507 7 1.121943
567 7 0.483830
766 7 -0.101848
862 7 -0.895575
1019 7 -0.318767
1037 7 -0.593321
1220 7 -1.733589
1308 7 0.542035
1321 7 1.087950
1347 7 -0.688104
1717 7 1.433703
1761 7 0.983245
1813 7 0.154774
1836 7 0.989333
1948 7 0.169005
2027 7 -1.081502
2190 7 1.166329
2197 7 0.236318
2222 7 -1.128254
2377 7 -2.343370
2394 7 -2.623594
2418 7 -2.068626
2517 7 1.863780
2538 7 1.755729
2562 7 -0.348785
2595 7 -1.038317
2672 7 0.611834
2905 7 -1.821222
2917 7 0.287539
2950 7 0.625661
2952 7 1.104377
2983 7 0.418103
3071 7 0.854340
3274 7 -0.124081
3444 7 -1.001662
3573 7 0.776096
3812 7 -0.061769
3966 7 1.057398
4089 7 -0.261918
4198 7 -0.159070
4227 7 0.093652
4387 7 0.758555
4482 7 -0.708826
4567 7 -1.251790
4600 7 -0.062041
4707 7 -0.036646
4709 7 -0.494124
4817 7 -0.270684
4857 7 -1.704889
4940 7 1.058785
124 8 0.298158
189 8 0.931434
286 8 0.038771
307 8 0.265710
706 8 -0.011261
891 8 -0.228901
978 8 2.034650
1080 8 0.299923
1088 8 -1.870837
1135 8 0.140536
1524 8 -0.747923
1563 8 -0.069120
1642 8 -0.673585
1680 8 -0.637104
1691 8 0.340675
1921 8 0.387000
2093 8 -0.909493
2160 8 -0.678549
2215 8 0.240609
2394 8 0.296654
2581 8 -0.186775
2612 8 -1.949791
2632 8 0.925151
2785 8 1.679214
2988 8 1.174850
3164 8 -0.651479
3197 8 0.375304
3216 8 -0.845232
3414 8 -0.874494
3437 8 -0.107694
3642 8 -0.146630
3795 8 -0.185227
3801 8 -0.339772
3830 8 0.215659
3870 8 -0.476344
3925 8 -1.069191
3963 8 -1.603374
4136 8 -0.134115
4187 8 0.825453
4340 8 -1.232532
4343 8 -1.854309
4375 8 1.466516
4551 8 1.152642
4668 8 -0.145085
4702 8 -1.436981
4736 8 0.051001
4768 8 0.363650
4839 8 -1.955295
227 9 -1.791458
295 9 0.423203
304 9 0.024260
331 9 -0.929428
522 9 0.897982
774 9 0.467161
996 9 -1.715509
1008 9 0.423512
1015 9 0.297620
1021 9 -1.377484
1188 9 0.073574
1212 9 -2.536631
1274 9 -0.187741
1292 9 1.903464
1419 9 -0.915458
1651 9 -0.467691
1768 9 -0.640925
1771 9 0.584717
1886 9 1.621475
1955 9 0.948405
1957 9 -2.762378
2146 9 0.840505
2161 9 0.685642
2187 9 -1.185838
2273 9 -1.491354
2330 9 1.151971
2368 9 1.311959
2470 9 -0.348410
2517 9 0.424724
2649 9 -0.688234
2676 9 -0.992173
3007 9 -0.134759
3150 9 0.679163
3220 9 -0.232194
3258 9 0.175560
3415 9 0.829238
3483 9 -1.943406
3660 9 0.069542
3731 9 0.857249
3912 9 -0.480592
4144 9 -2.131701
4172 9 0.014568
4198 9 0.180940
4286 9 -1.177423
4333 9 -0.510699
4353 9 -0.629113
4361 9 -0.831721
4521 9 0.471838
4918 9 -1.955878
18 10 -0.723291
250 10 1.319325
338 10 0.159858
396 10 1.224269
459 10 1.898236
538 10 0.507488
583 10 -0.350886
623 10 -0.091232
1025 10 1.112610
1141 10 0.504669
1617 10 -0.115961
1649 10 -2.116929
2009 10 -1.525378
2263 10 -0.169977
2278 10 0.342239
2366 10 1.898521
2427 10 -1.306362
2454 10 1.141215
2586 10 1.169958
3029 10 -0.028056
3077 10 -1.079107
3092 10 2.226750
3289 10 -2.231924
3376 10 1.372000
3381 10 0.226605
3585 10 1.531384
3670 10 0.817011
3759 10 -0.002827
3885 10 0.670402
3949 10 -0.269159
3954 10 0.336281
4004 10 0.630870
4089 10 1.264952
4165 10 1.152477
4248 10 -0.310361
4275 10 -0.269818
4411 10 2.328153
4456 10 0.160771
4583 10 0.727749
4611 10 -0.365120
4615 10 -0.130301
4683 10 -1.879725
4719 10 -0.820507
4935 10 0.912269
4948 10 -0.438089
4969 10 0.752095
259 11 -1.005529
498 11 0.439892
555 11 -0.683728
688 11 -0.890167
700 11 -0.770690
936 11 -0.761250
1100 11 1.467715
1228 11 0.842960
1354 11 0.528593
1387 11 0.749177
1415 11 1.714922
1482 11 -0.278909
1489 11 -0.136465
1500 11 -0.058955
1522 11 -0.369974
1535 11 1.463877
1638 11 -1.427901
1843 11 2.595115
2201 11 1.096460
2256 11 0.811297
2332 11 -0.878377
2427 11 -1.741836
2459 11 0.278880
2520 11 0.001559
2624 11 1.193978
2669 11 1.319390
2731 11 -1.529992
2999 11 1.976085
3007 11 -0.495445
3175 11 2.223372
3228 11 -0.550655
3259 11 0.623506
3281 11 -0.259685
3393 11 0.539215
3406 11 -0.136999
3462 11 -1.626030
3562 11 1.603880
3599 11 0.845241
3625 11 0.002977
3637 11 -1.263020
3720 11 0.383120
3748 11 0.093297
3886 11 -0.196814
3915 11 0.506063
3960 11 0.102968
3975 11 -0.579693
4199 11 0.948757
4209 11 2.337809
4408 11 -0.226144
4762 11 0.062224
4781 11 0.243063
4851 11 0.435851
4860 11 2.161896
4963 11 -0.319691
49 12 -0.814667
337 12 0.584574
622 12 -0.163540
708 12 -0.163375
847 12 0.823135
907 12 -0.726073
1330 12 0.042651
1357 12 -1.438151
1369 12 0.036533
1464 12 1.056298
1474 12 -1.192184
1476 12 0.648981
1521 12 0.451913
1766 12 -1.888422
2263 12 -0.077340
2525 12 -0.295614
2646 12 -1.141693
2863 12 -0.841806
2934 12 -0.733175
3345 12 0.565834
3426 12 0.992899
3459 12 -3.145958
3568 12 -1.188527
3749 12 -0.202013
3771 12 0.041614
3872 12 0.258697
4016 12 -0.141043
4021 12 -0.880867
4114 12 0.297808
4150 12 -1.491653
4187 12 0.536022
4225 12 0.242243
4336 12 0.445128
4364 12 -0.313994
4642 12 -0.102483
4660 12 -0.422638
4665 12 0.236969
4703 12 -0.872553
4787 12 0.426027
4790 12 0.187701
4932 12 1.483376
34 13 0.161454
150 13 -0.020909
189 13 0.562889
244 13 -1.069497
287 13 -0.662836
397 13 0.628363
432 13 -0.057676
629 13 -0.137389
639 13 -1.257752
814 13 -0.957698
891 13 -0.012291
926 13 0.691515
970 13 -0.007514
1023 13 -1.388246
1099 13 -0.308202
1206 13 0.204341
1212 13 -0.376197
1317 13 -0.953869
1419 13 -0.396082
1504 13 1.638926
1517 13 -1.062046
1609 13 -2.337487
1644 13 -2.310745
1709 13 2.031041
1835 13 0.141372
1887 13 0.442189
1972 13 0.309909
1983 13 1.707988
2195 13 2.285691
2222 13 0.107606
2232 13 0.183105
2309 13 -0.282716
2443 13 1.152194
2541 13 0.086445
2802 13 -0.053103
3047 13 -0.651280
3080 13 -0.317147
3422 13 -0.294771
3547 13 0.263023
3552 13 0.161600
3572 13 0.461284
3585 13 -0.471703
3686 13 0.559766
3819 13 0.166177
3855 13 -0.637440
4099 13 1.392819
4192 13 1.565489
4326 13 -0.639085
4371 13 0.006118
4455 13 -1.176086
4589 13 0.777055
4604 13 0.604216
4612 13 -1.654148
4685 13 -0.047380
4727 13 0.654720
4787 13 -0.344104
4789 13 1.529445
57 14 0.780599
148 14 -1.541046
228 14 -2.829129
279 14 -0.736229
294 14 -0.470528
430 14 0.560456
482 14 -0.295639
505 14 1.744850
573 14 -1.003746
597 14 2.565980
752 14 3.011487
770 14 0.036789
858 14 -0.031866
921 14 -0.298312
944 14 1.642051
1095 14 0.510482
1240 14 0.402764
1658 14 -0.421939
2100 14 1.239860
2250 14 0.050967
2284 14 -0.468795
2323 14 -1.983379
2534 14 -0.532613
2595 14 0.480834
2689 14 -0.440973
2740 14 -1.456204
3060 14 -0.245292
3271 14 0.422240
3348 14 -0.675954
3390 14 0.753369
3391 14 -1.290719
3698 14 0.822142
3720 14 -0.788982
3782 14 -1.052601
3796 14 -0.271207
3908 14 0.079397
3943 14 0.050218
4229 14 -0.411071
4230 14 -0.242272
4240 14 1.595395
4344 14 -0.343164
4350 14 -0.669036
4473 14 -0.074488
4479 14 0.036787
4581 14 0.554034
4612 14 -0.755006
4765 14 -0.569356
4835 14 0.256150
4884 14 0.886417
138 15 0.062563
147 15 0.572824
169 15 0.734900
223 15 1.088100
282 15 -0.181912
442 15 0.530371
451 15 0.397219
504 15 -0.271156
539 15 -0.818631
596 15 -0.550760
686 15 -0.272844
825 15 -0.608646
852 15 -0.717563
862 15 1.325189
1132 15 -1.036989
1148 15 0.552499
1172 15 -1.388198
1248 15 -0.042061
1297 15 -0.106869
1354 15 -0.159384
1370 15 0.042513
1459 15 0.859185
1466 15 -0.459861
1611 15 0.334436
1826 15 0.456918
2079 15 -1.142782
2150 15 -1.890416
2207 15 1.962561
2223 15 -0.496750
2229 15 0.354616
2263 15 0.620094
2348 15 -0.732421
2370 15 0.244439
2390 15 -1.422769
2399 15 -1.365556
2705 15 0.975676
2720 15 -0.693401
2779 15 -0.431845
3159 15 0.128237
3204 15 0.751369
3500 15 -0.954871
3603 15 -0.633528
3645 15 -0.250581
3827 15 0.521283
3884 15 0.124699
3895 15 0.546717
3929 15 -0.051021
3998 15 -0.975574
4035 15 -0.216606
4178 15 -0.492867
4297 15 0.112427
4321 15 0.436911
4545 15 0.065419
4652 15 -1.044033
4676 15 -1.088405
4733 15 0.088197
4766 15 -0.115966
4797 15 0.420391
4812 15 0.232061
4820 15 -0.970315
4963 15 -1.338681
4979 15 0.569451
661 16 0.330163
688 16 -0.541072
742 16 -0.012027
880 16 -2.115645
980 16 1.176351
1108 16 -0.273362
1126 16 0.451023
1221 16 0.271724
1406 16 0.526651
1534 16 0.700765
1555 16 0.664923
1733 16 -1.615819
1768 16 -0.089055
1804 16 0.884354
1835 16 -2.092656
2030 16 0.927650
2313 16 -0.636218
2322 16 -1.096793
2365 16 -0.077476
2449 16 2.659801
2450 16 1.473291
2520 16 -0.412030
2554 16 0.811827
2655 16 0.148997
2824 16 -0.703594
3025 16 2.246682
3092 16 0.713338
3231 16 0.578996
3281 16 -0.547576
3337 16 0.152302
3405 16 -0.158305
3527 16 1.474253
3561 16 -0.101299
3609 16 0.411654
3688 16 -1.169947
3753 16 1.248595
3895 16 1.371826
4115 16 1.221370
4380 16 -0.467483
4609 16 -0.429423
4664 16 1.593821
4684 16 -1.256318
4857 16 -0.067946
144 17 0.968691
242 17 0.578412
331 17 -0.103240
386 17 0.474638
429 17 -0.712657
492 17 0.135277
584 17 0.827815
854 17 0.933952
859 17 -0.793890
873 17 -0.502418
951 17 1.950952
1018 17 -0.199839
1057 17 -0.443940
1371 17 0.055816
1632 17 1.279972
1753 17 -0.168278
1754 17 0.771111
1821 17 0.887646
1836 17 -3.039685
1853 17 0.156232
2095 17 0.120321
2364 17 1.179247
2421 17 0.547856
2471 17 -1.371504
2593 17 1.188935
3155 17 -0.193766
3254 17 -0.904260
3287 17 0.257831
3355 17 0.935164
3356 17 1.282811
3410 17 0.738012
3532 17 0.430411
3538 17 2.179479
3723 17 0.985418
3815 17 -0.152437
3850 17 -0.616125
3883 17 -0.656422
4048 17 -0.467345
4128 17 0.276962
4163 17 0.516888
4188 17 -0.043141
4236 17 -2.051562
4510 17 0.185243
4613 17 -0.972668
4645 17 -0.420743
4816 17 -0.328054
4819 17 1.375531
4941 17 0.135957
4985 17 -2.146988
38 18 -0.853014
71 18 -2.032843
158 18 0.413937
270 18 -1.501621
625 18 -1.497498
969 18 -1.334849
1286 18 -0.752753
1607 18 0.302999
1727 18 -1.541848
1732 18 -1.533067
1844 18 1.392672
1953 18 -0.737580
1996 18 -1.834950
2011 18 0.827343
2123 18 0.269246
2289 18 -0.038968
2317 18 -1.260175
2399 18 -0.766051
2424 18 0.993246
2463 18 1.077125
2582 18 -0.984448
2640 18 -0.608510
2643 18 0.458166
2714 18 -1.572236
2814 18 1.002256
2872 18 0.369395
3186 18 0.328644
3241 18 0.055815
3288 18 -0.794111
3405 18 -2.128124
3443 18 -0.521670
3448 18 -0.782169
3482 18 2.048014
3517 18 -1.558336
3599 18 0.260828
3699 18 -0.677699
3729 18 -0.373707
3831 18 -1.901791
3927 18 -0.659259
4131 18 -0.233167
4176 18 0.139948
4247 18 0.191626
4373 18 -1.012311
4539 18 -0.512568
4687 18 0.945484
4753 18 -1.463434
4909 18 -0.706123
4933 18 0.429898
4938 18 0.767110
59 19 -0.785796
491 19 0.218898
510 19 -0.966666
601 19 -0.230276
640 19 0.595064
707 19 0.586724
794 19 -1.720709
933 19 -0.695868
1069 19 -0.187670
1351 19 -0.269897
1392 19 -0.488815
1526 19 1.164621
1541 19 -0.243193
1798 19 0.564660
1820 19 -1.780890
1828 19 1.422247
1949 19 0.377583
1985 19 0.762997
1993 19 0.092075
2050 19 -0.919814
2139 19 -0.655742
2179 19 0.228353
2403 19 -0.886268
2540 19 -1.288815
2567 19 -0.871187
2593 19 0.319037
2756 19 0.426982
2851 19 0.687707
2922 19 -0.025871
2950 19 0.090876
3276 19 -1.800389
3476 19 -0.238175
3619 19 -1.725284
3634 19 0.847038
3802 19 0.039285
3834 19 0.325943
3933 19 -0.349856
3988 19 0.237777
4118 19 1.087117
4487 19 0.393399
4666 19 -0.527019
4975 19 -0.512221
214 20 0.966049
245 20 1.572686
303 20 0.405575
509 20 1.353075
517 20 -0.517599
518 20 -0.173587
870 20 -0.064877
905 20 -0.261551
914 20 0.017267
1202 20 -1.326506
1442 20 -0.846208
1457 20 2.229122
1672 20 -1.105790
1752 20 0.525809
1756 20 1.235799
1966 20 0.405149
2107 20 -0.210736
2125 20 0.986018
2200 20 0.892512
2217 20 2.783281
2394 20 -0.998360
2402 20 0.330436
2472 20 0.383609
2552 20 -0.868266
2683 20 0.915859
2793 20 0.043238
2984 20 -1.090640
3260 20 0.127625
3529 20 0.483768
3600 20 1.117009
3602 20 1.179661
3635 20 1.931176
3683 20 -0.581685
3690 20 1.090534
3723 20 -0.011691
3791 20 0.311541
3992 20 -0.535391
4375 20 0.244348
4521 20 -0.980557
4548 20 -0.041347
4688 20 -0.928035
4850 20 0.384145
4919 20 1.477091
157 21 -0.218987
177 21 0.720333
241 21 -0.767730
271 21 1.974198
288 21 -0.412931
313 21 -1.176508
616 21 1.249526
622 21 -0.100475
663 21 -0.301575
771 21 1.145066
799 21 -0.538928
820 21 -0.635842
826 21 0.447982
868 21 2.124945
883 21 2.381786
920 21 1.000151
971 21 -0.297528
1022 21 -1.034286
1060 21 -1.059505
1212 21 1.240283
1345 21 1.756759
1833 21 1.105283
1872 21 -1.935126
1886 21 -0.292664
1916 21 1.266577
2075 21 0.708251
2095 21 0.527165
2122 21 -0.949627
2275 21 -0.217961
2289 21 -0.260468
2624 21 1.000251
2754 21 0.159259
3165 21 -0.694368
3176 21 -0.094610
3197 21 0.809230
3263 21 1.596284
3557 21 -0.324529
3564 21 -0.034003
3583 21 -0.642046
3614 21 -0.887337
3645 21 -1.631188
3982 21 -0.163812
3988 21 -2.028616
4123 21 1.129954
4321 21 0.858612
4400 21 1.378922
4401 21 0.013125
4561 21 -1.524941
4583 21 0.228191
4597 21 -0.478431
4690 21 -1.316891
4699 21 -0.774152
4715 21 -0.786128
41 22 0.419420
99 22 -1.306810
175 22 -1.203172
574 22 -0.894513
770 22 0.403019
885 22 0.057524
925 22 -0.990034
1060 22 0.710653
1243 22 0.122535
1247 22 -0.856350
1415 22 2.313828
1450 22 -0.141642
1496 22 0.577173
1567 22 -0.987255
1702 22 0.404635
1783 22 1.311410
2031 22 0.449997
2033 22 0.624947
2093 22 -0.084587
2136 22 -1.296521
2246 22 0.878313
2423 22 0.984390
2458 22 -0.647806
2463 22 0.650209
2517 22 0.439870
2557 22 -0.236409
2690 22 1.441896
2733 22 -0.297011
2962 22 -0.882009
2996 22 -1.619797
3055 22 -0.246501
3190 22 -0.488405
3559 22 -1.054647
3585 22 0.490046
3596 22 -1.606144
3650 22 -0.662346
3660 22 1.205202
3693 22 -0.238444
3699 22 -0.519584
3797 22 0.364159
3801 22 1.669523
3944 22 -0.880676
4131 22 0.288856
4155 22 -1.950442
4343 22 -0.494739
4550 22 -0.884050
4634 22 -1.274769
4754 22 1.128362
4781 22 -0.666776
4827 22 1.128393
4853 22 -0.394552
4863 22 -1.309655
4948 22 -1.168773
14 23 -1.238566
22 23 0.545437
47 23 -0.906374
260 23 -0.294818
266 23 -0.030289
343 23 1.238150
364 23 0.425720
469 23 -0.911068
512 23 2.271980
526 23 0.013105
540 23 -1.576771
683 23 0.654285
724 23 0.277162
734 23 -0.261205
855 23 -0.771775
985 23 0.217893
1053 23 -1.573791
1090 23 0.029624
1200 23 -0.909389
1376 23 -0.079004
1406 23 0.845714
1617 23 -0.201240
1618 23 1.153897
1718 23 1.009712
1948 23 -2.035577
1973 23 -0.188115
2033 23 -0.557288
2197 23 -0.852612
2222 23 0.750600
2273 23 -1.053352
2369 23 -0.016273
2373 23 -1.812752
2515 23 0.718807
2544 23 -0.643129
2608 23 -0.203522
2706 23 0.654221
2727 23 -0.556288
2891 23 -0.908227
2894 23 0.726993
2895 23 0.824778
2896 23 -0.000306
2984 23 0.516405
3065 23 0.980465
3095 23 -1.796930
3413 23 0.981499
3606 23 -0.364536
3679 23 0.811702
3722 23 -0.875882
3813 23 0.255554
3822 23 0.248240
3919 23 -0.856403
4143 23 -1.597220
4283 23 0.249292
4607 23 -1.007319
4642 23 -0.859901
4683 23 1.707055
4925 23 0.566612
4943 23 -1.666646
88 24 2.074836
132 24 -0.877347
317 24 1.307424
377 24 0.114169
418 24 0.039182
826 24 2.376993
863 24 -0.295992
882 24 2.801774
1011 24 0.613653
1145 24 0.043227
1467 24 -0.329636
1513 24 0.186755
1516 24 -0.630535
1614 24 0.050560
1657 24 -0.086349
1910 24 -0.172547
2060 24 -2.119554
2068 24 -0.940805
2097 24 -0.172957
2135 24 -1.269864
2420 24 -0.715743
2570 24 -0.794323
2676 24 -0.972584
2684 24 0.000524
2753 24 1.473784
2783 24 0.799920
2935 24 -1.197924
3125 24 0.376972
3290 24 0.918171
3348 24 -0.650577
3357 24 1.349698
3429 24 0.553897
3447 24 0.770638
3501 24 -0.787733
3643 24 0.496843
3690 24 0.586797
3745 24 0.035849
3846 24 -1.526150
3866 24 -1.806872
3899 24 0.126269
4013 24 0.663223
4054 24 -0.240167
4134 24 -0.095837
4252 24 -1.307818
4354 24 1.274516
4674 24 0.345790
4721 24 0.136448
4895 24 0.902724
4950 24 2.325110
93 25 -0.261001
201 25 -0.047545
213 25 0.868161
434 25 -0.518346
469 25 0.959402
544 25 0.505840
754 25 -0.282364
781 25 0.726279
1009 25 -1.492120
1238 25 0.786192
1415 25 -0.540483
1442 25 -1.047454
1521 25 0.940106
1627 25 1.601018
1631 25 0.742585
1658 25 -0.234413
1828 25 1.787928
1883 25 0.221719
1898 25 -0.651819
1939 25 -1.357936
1961 25 -0.899528
1980 25 0.198936
2208 25 0.666449
2211 25 -0.303586
2288 25 -0.505748
2372 25 -1.304335
2468 25 -0.476359
2761 25 0.880831
2812 25 -0.360364
2871 25 0.848493
2911 25 -1.219407
3026 25 -2.057313
3102 25 -0.939583
3208 25 -0.848596
3264 25 0.242850
3343 25 -1.593587
3385 25 -1.182068
3830 25 1.273302
3870 25 0.960134
3914 25 -0.093853
3999 25 -0.607363
4011 25 1.323039
4083 25 -0.163192
4101 25 1.104098
4133 25 -0.591647
4154 25 1.782375
4170 25 -0.216784
4287 25 -0.863166
4498 25 -0.691529
4533 25 1.301343
4722 25 -0.663928
4745 25 -0.651022
4805 25 -0.510413
4883 25 -1.271106
23 26 -0.996090
28 26 -1.595978
140 26 -0.187950
151 26 0.661494
176 26 0.483339
294 26 0.399566
485 26 0.280570
566 26 -0.644921
813 26 -0.141796
910 26 1.599369
916 26 1.309835
975 26 0.607519
1090 26 -0.442449
1311 26 -0.035068
1323 26 2.182703
1363 26 1.071760
1564 26 -0.202580
1568 26 0.364313
1589 26 0.351780
1618 26 -0.229144
1648 26 1.272299
1715 26 2.126001
1740 26 0.310399
1801 26 -2.736789
1857 26 -0.798352
1883 26 1.223829
1998 26 0.195405
2074 26 -0.294506
2127 26 -0.621358
2212 26 -0.791481
2383 26 -0.367631
2540 26 -0.269855
2626 26 0.042785
3087 26 -1.213585
3096 26 -0.445698
3377 26 1.021920
3411 26 -0.790119
3641 26 0.096562
3745 26 -0.369891
3750 26 0.359712
3857 26 -0.704297
3876 26 -0.706060
4087 26 1.423887
4301 26 -0.072337
4316 26 1.586797
4488 26 -0.138086
4608 26 -0.437991
4702 26 -1.656666
4736 26 -2.016843
156 27 0.568279
199 27 -1.788825
289 27 -1.997238
329 27 -0.372581
355 27 -0.457304
463 27 0.385968
564 27 -0.098203
818 27 1.663573
850 27 0.507383
973 27 -0.109105
1022 27 0.984765
1336 27 -0.346776
1375 27 -0.589197
1572 27 -0.572817
1592 27 -0.810155
1604 27 0.134096
1730 27 0.436053
1737 27 -0.991782
1863 27 0.608510
1897 27 -0.196244
2033 27 -0.337883
2078 27 0.552157
2588 27 -0.242797
2781 27 -0.032688
3410 27 0.286742
3574 27 0.887448
3683 27 -0.884059
3771 27 -0.165579
3839 27 0.349069
3890 27 -0.632439
3903 27 0.270211
4234 27 -0.457985
4372 27 -0.265653
4680 27 0.168881
4753 27 0.067044
4754 27 0.565385
4756 27 0.849281
4867 27 -0.152489
4925 27 0.508767
158 28 0.977570
176 28 1.488087
311 28 0.734255
399 28 0.015896
412 28 0.131771
572 28 0.131721
603 28 0.583119
750 28 0.668800
755 28 0.875589
785 28 0.818094
855 28 2.379242
926 28 -0.101177
1025 28 -1.946697
1027 28 1.737829
1100 28 0.418440
1399 28 0.032007
1457 28 0.182767
1481 28 -0.029157
1532 28 3.137793
1731 28 0.203226
1897 28 -0.134824
